influent_concentration_enm,concentration_nom,n_dl,n_asp,n_att,n_g,n_Pe,n_Lo,n_por,m_inf,n_z1,n_z2,n_asp_c,collector_coating=FeOOH,collector_coating=IronOxide,collector_coating=None,enm_id=Ag,enm_id=C60,enm_id=CeO2,enm_id=CuO,enm_id=Fe,enm_id=MWCNT,enm_id=QD,enm_id=TiO2,enm_id=ZnO,enm_id=nBiochar,enm_id=nHAP,nom_id=Alg,nom_id=Citric,nom_id=FA,nom_id=Formic,nom_id=HA,nom_id=None,nom_id=Oxalic,nom_id=SRHA,nom_id=TRIZMA
200.0,0.0,32.7689023332,0.00019,0.546846176572,104509.860768,23380.9784889,0.40488362522,37.9790961239,4.14124743596,4.46393893565,0.993988241464,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,0.0,54.8789519649,0.000225,0.389948582207,146559.880924,27688.0008421,0.40488362522,37.9790961239,4.14124743596,3.39802631394,0.986937590711,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,10.0,18.5545925453,0.000416666666667,0.0744384640621,1098815.15147,23027.2794761,0.119035785815,40.4214627979,4.3068973334,40.206465894,0.997278200198,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,10.0,68.5321354475,0.000486666666667,0.0545646932337,1499030.0012,26895.8624281,0.119035785815,40.4214627979,4.3068973334,37.7986548194,0.976748147233,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,10.0,310.232787357,0.000696666666667,0.0266271605726,3071830.05641,38501.6112841,0.119035785815,40.4214627979,4.3068973334,25.8300846386,0.999314364073,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,10.0,1058.80770737,0.00106333333333,0.0114297324218,7156257.83226,58765.6172231,0.119035785815,40.4214627979,4.3068973334,16.8978882063,0.967606610896,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200.0,0.0,21.5498037608,0.000229090909091,5.7843015481,92301.2025878,11347.8433258,2.50622964011,40.4214627979,3.23017300005,16.2799548384,0.833993344676,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,0.0,18.1291999892,0.000192727272727,8.1729771607,65324.7866136,9546.59835348,2.50622964011,40.4214627979,3.23017300005,12.5826934099,0.795633876428,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,0.0,17.9581698007,0.000190909090909,8.32939422926,64098.0573527,9456.53610486,2.50622964011,40.4214627979,3.23017300005,12.6310190103,0.811362525517,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,0.0,16.7609584806,0.000178181818182,9.56180459992,55836.5299605,8826.10036454,2.50622964011,40.4214627979,3.23017300005,11.5937593854,0.719223361996,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300.0,0.0,21.5498037608,0.00021,2.90231988729,482620.667126,2367.57276662,0.240500873381,37.9790961239,3.31299794877,16.5409659979,0.829270541742,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300.0,1.0,21.5498037608,0.00021,1.4365017624,482620.667126,2367.57276662,0.119035785815,37.9790961239,3.31299794877,18.3242199511,0.897968405344,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300.0,5.0,21.5498037608,0.00021,1.39990299138,470324.599174,2429.47009385,0.119035785815,35.7243876835,3.39582289749,18.8565650531,0.920231627997,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300.0,10.0,21.5498037608,0.00021,1.36512279284,458639.515964,2491.36742108,0.119035785815,33.6391419474,3.47864784621,19.0083017921,0.928103076711,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300.0,0.0,21.5498037608,0.00021,5.22808464546,482620.667126,2367.57276662,0.433225478985,37.9790961239,3.31299794877,9.97632969817,0.963263077427,7.69230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300.0,0.0,21.5498037608,0.00021,5.22808464546,482620.667126,2367.57276662,0.433225478985,37.9790961239,3.31299794877,7.51969800349,0.999561729178,7.69230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300.0,0.0,21.5498037608,0.00021,5.26247993918,485795.803094,2352.09843481,0.433225478985,43.072155102,3.14734805133,5.40576091475,0.936797130074,7.69230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300.0,1.0,21.5498037608,0.00021,2.45629237214,458639.515964,2491.36742108,0.214183437741,33.6391419474,3.47864784621,9.31556263888,0.994842406877,7.69230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300.0,5.0,21.5498037608,0.00021,2.56794202542,479486.76669,2383.04709843,0.214183437741,33.6391419474,3.47864784621,10.9874176938,0.999008433275,7.69230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300.0,10.0,21.5498037608,0.00021,2.56794202542,479486.76669,2383.04709843,0.214183437741,33.6391419474,3.47864784621,11.5055451369,0.999315854885,7.69230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300.0,0.0,18.1291999892,0.000176666666667,4.18287425607,348398.861939,1952.71329958,0.240500873381,40.4214627979,3.23017300005,13.3261931846,0.778396966909,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300.0,1.0,18.1291999892,0.000176666666667,2.12703236351,357944.036239,1900.64094492,0.119035785815,43.072155102,3.14734805133,14.3910329753,0.840000191065,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300.0,5.0,18.1291999892,0.000176666666667,2.02971715733,341567.511705,1991.76756557,0.119035785815,37.9790961239,3.31299794877,14.467747634,0.85073130558,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300.0,10.0,18.1291999892,0.000176666666667,2.07031150048,348398.861939,1952.71329958,0.119035785815,40.4214627979,3.23017300005,14.5114667406,0.858835994208,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300.0,0.0,18.1291999892,0.000176666666667,7.06388171401,326623.933068,2082.89418621,0.433225478985,37.9790961239,3.31299794877,3.95848097181,0.967439814306,7.69230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300.0,0.0,18.1291999892,0.000176666666667,6.89159191611,318657.495676,2134.96654087,0.433225478985,35.7243876835,3.39582289749,5.73687249091,0.990797619523,7.69230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300.0,0.0,18.1291999892,0.000176666666667,7.06388171401,326623.933068,2082.89418621,0.433225478985,37.9790961239,3.31299794877,7.80356264675,0.931264222689,7.69230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
300.0,1.0,18.1291999892,0.000176666666667,3.65211012323,341567.511705,1991.76756557,0.214183437741,37.9790961239,3.31299794877,6.81232126816,0.999431560182,7.69230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300.0,5.0,18.1291999892,0.000176666666667,3.55906273155,332865.154719,2043.83992022,0.214183437741,35.7243876835,3.39582289749,7.84767128415,0.992104878975,7.69230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300.0,10.0,18.1291999892,0.000176666666667,3.55906273155,332865.154719,2043.83992022,0.214183437741,35.7243876835,3.39582289749,8.19962384021,0.990599413162,7.69230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.5,0.0,72.8134790382,0.000212765957447,47.4735102437,703036.603607,240.507141195,0.40488362522,52.5271674817,0.0989601685881,1.19360555977,-0.087183097635,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.5,0.0,72.8134790382,0.0001,80.7049674142,703036.603607,511.717321692,0.688302162874,37.9790961239,0.113097335529,1.33918124836,-0.0823167193342,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.5,0.0,72.8134790382,0.000212765957447,32.9940896193,703036.603607,240.507141195,0.281394119528,52.5271674817,0.0989601685881,3.14697034745,-0.0537246180064,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.5,0.0,104.851409815,0.000306382978723,22.8942468382,1457816.70124,346.330283321,0.40488362522,52.5271674817,0.0989601685881,2.40188942782,-0.903553562634,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.5,0.0,104.851409815,0.000144,38.9202196249,1457816.70124,736.872943236,0.688302162874,37.9790961239,0.113097335529,2.6115184194,-0.880335275231,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.5,0.0,104.851409815,0.000306382978723,15.9115015525,1457816.70124,346.330283321,0.281394119528,52.5271674817,0.0989601685881,5.21473472209,-0.676157004237,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,65.3059900352,0.000621764705882,0.0887219119014,3053888.63112,30650.2305013,0.281799003153,33.6391419474,12.6669015793,50.7486474136,0.801867207307,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,149.942992505,0.000638431372549,0.0841500897747,3219804.50422,31471.8229304,0.281799003153,33.6391419474,12.6669015793,49.2820997673,0.788308366408,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,252.10412223,0.000759019607843,0.0595356409373,4551002.2874,37416.2857996,0.281799003153,33.6391419474,12.6669015793,54.1088219236,0.787142011002,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,703.669461425,0.000947450980392,0.0382093390122,7091115.55163,46705.1131448,0.281799003153,33.6391419474,12.6669015793,52.9260104315,0.595012877315,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,277.815120829,0.000682941176471,0.0735387810932,3684407.52021,33665.9580057,0.281799003153,33.6391419474,12.6669015793,27.3157156853,0.755228718537,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,151.317120142,0.000831764705882,0.0495772059912,5465149.4103,41002.2951077,0.281799003153,33.6391419474,12.6669015793,26.0462290671,0.632702564734,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,269.81197586,0.000856274509804,0.0467796525941,5791980.55271,42210.5192681,0.281799003153,33.6391419474,12.6669015793,22.6767705158,0.543915810858,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,364.677212871,0.000896470588235,0.0426786754664,6348529.68436,44192.0068912,0.281799003153,33.6391419474,12.6669015793,17.5454704471,0.499780318819,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,65.3059900352,0.000621764705882,0.177443823803,6107777.26224,15325.1152506,0.281799003153,33.6391419474,12.6669015793,50.7486474136,0.801867207307,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,149.942992505,0.000638431372549,0.168300179549,6439609.00844,15735.9114652,0.281799003153,33.6391419474,12.6669015793,49.2820997673,0.788308366408,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,252.10412223,0.000759019607843,0.119071281875,9102004.5748,18708.1428998,0.281799003153,33.6391419474,12.6669015793,54.1088219236,0.787142011002,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,703.669461425,0.000947450980392,0.0764186780245,14182231.1033,23352.5565724,0.281799003153,33.6391419474,12.6669015793,52.9260104315,0.595012877315,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,277.815120829,0.000682941176471,0.147077562186,7368815.04043,16832.9790028,0.281799003153,33.6391419474,12.6669015793,27.3157156853,0.755228718537,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,151.317120142,0.000831764705882,0.0991544119824,10930298.8206,20501.1475538,0.281799003153,33.6391419474,12.6669015793,26.0462290671,0.632702564734,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,269.81197586,0.000856274509804,0.0935593051882,11583961.1054,21105.2596341,0.281799003153,33.6391419474,12.6669015793,22.6767705158,0.543915810858,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,364.677212871,0.000896470588235,0.0853573509327,12697059.3687,22096.0034456,0.281799003153,33.6391419474,12.6669015793,17.5454704471,0.499780318819,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100.0,0.0,25.4569009722,0.000571666666667,0.0745163570593,2068392.06009,31593.4274413,0.224305528372,41.7193692464,4.25168070092,32.6015034409,0.721400955197,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100.0,1.0,22.7108212755,0.00051,0.0496860609582,1646218.48837,28185.3900788,0.119035785815,41.7193692464,4.25168070092,42.3112276079,0.978599468152,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100.0,5.0,22.3397294245,0.000501666666667,0.0513504707882,1592860.02462,27724.8444893,0.119035785815,41.7193692464,4.25168070092,46.0656264206,0.993468778955,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100.0,10.0,20.4100517998,0.000458333333333,0.0615193917868,1329566.33328,25330.0074237,0.119035785815,41.7193692464,4.25168070092,44.2271124834,0.997278200198,7.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100.0,10.0,20.4100517998,0.000458333333333,0.753298674941,1329566.33328,25330.0074237,1.45758105079,41.7193692464,4.25168070092,40.6187643837,0.999963412475,7.69230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100.0,10.0,20.4100517998,0.000458333333333,0.753298674941,1329566.33328,25330.0074237,1.45758105079,41.7193692464,4.25168070092,36.0056072571,0.990463768594,7.69230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100.0,10.0,20.4100517998,0.000458333333333,0.753298674941,1329566.33328,25330.0074237,1.45758105079,41.7193692464,4.25168070092,30.9693163287,0.946467064259,7.69230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100.0,10.0,20.4100517998,0.000458333333333,0.753298674941,1329566.33328,25330.0074237,1.45758105079,41.7193692464,4.25168070092,27.5586248589,0.873673947463,7.69230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100.0,10.0,20.4100517998,0.000458333333333,0.753298674941,1329566.33328,25330.0074237,1.45758105079,41.7193692464,4.25168070092,24.5326058858,0.742479827473,7.69230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100.0,10.0,20.4100517998,0.000458333333333,0.753298674941,1329566.33328,25330.0074237,1.45758105079,41.7193692464,4.25168070092,20.6564553447,0.182442407586,7.69230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100.0,10.0,20.4100517998,0.000458333333333,0.753298674941,1329566.33328,25330.0074237,1.45758105079,41.7193692464,4.25168070092,19.7941968738,0.989897291129,7.69230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100.0,10.0,20.4100517998,0.000458333333333,0.753298674941,1329566.33328,25330.0074237,1.45758105079,41.7193692464,4.25168070092,41.1744024345,0.996673596674,7.69230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100.0,10.0,20.4100517998,0.000458333333333,0.753298674941,1329566.33328,25330.0074237,1.45758105079,41.7193692464,4.25168070092,59.9449460253,0.999603332011,7.69230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50.0,0.0,15.5375706849,8.70056497175e-05,97.284846926,238771.262456,206.643288875,0.291516210158,45.9547236374,1.58920409625,4.58482154765,0.920485370911,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50.0,0.0,15.5375706849,0.000188957055215,97.284846926,238771.262456,95.1493109792,0.291516210158,43.072155102,1.63215555831,4.58482154765,0.920485370911,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50.0,0.0,15.5375706849,8.70056497175e-05,10.1075165637,24807.4038915,1988.94165542,0.291516210158,45.9547236374,1.58920409625,4.58482154765,0.920485370911,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50.0,0.0,15.5375706849,0.000188957055215,10.6613530878,26166.7136938,868.237462685,0.291516210158,40.4214627979,1.67510702037,4.58482154765,0.920485370911,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50.0,0.0,15.5375706849,0.0002464,10.6613530878,26166.7136938,665.826275066,0.291516210158,40.4214627979,1.67510702037,4.58482154765,0.920485370911,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
